합치다	to join	bab.la		vb	joined|joined; also: to mingle, to meld, to weld
연결하다	to join	bab.la		vb	joined|joined; also: to connect, to joint
합류하다	to join	bab.la		vb	joined|joined
뛰어다니다	to jump	bab.la		vb	jumped|jumped; also: to spring
높이뛰다	to jump	bab.la		vb	jumped|jumped
그냥	just	bab.la		adv.	
양심적인	just	bab.la		adj.	; also: conscientious, scrupulous, honest, upright
유효한	just	bab.la		adj.	; also: efficient, valid, sound
타당한	just	bab.la		adj.	; also: valid, politic, sound
보존하다	to keep	bab.la		vb	kept|kept; also: to conserve, to preserve, to retain, to protect
유지하다	to keep	bab.la		vb	kept|kept; also: to retain, to preserve, to maintain, to sustain
보존하다	to keep	bab.la		vb	kept|kept; also: to conserve, to preserve, to retain, to protect
유지하다	to keep	bab.la		vb	kept|kept; also: to retain, to preserve, to maintain, to sustain
중요한	key	bab.la		adj.	; also: significant, grave, considerable, consequential
필수적인	key	bab.la		adj.	; also: essential, integral, necessary, vital
어조	key	bab.la		noun	lit.
열쇠	key	bab.la		noun	
살해하다	to kill	bab.la		vb	killed|killed; also: to murder
죽이다	to kill	bab.la		vb	killed|killed; also: to slaughter, to slay
친절한	kind	bab.la		adj.	; also: tender, obliging, genial, gallant
상냥한	kind	bab.la		adj.	; also: good-humored, genial, debonair, amiable
유형	kind	bab.la		noun	; also: genre, type
종류	kind	bab.la		noun	; also: category, species, sort, variety
왕	king	bab.la		noun	pol.
알다	to know	bab.la		vb	knew|known; also: to realize, to ken
알다	to know	bab.la		vb	knew|known; also: to realize, to ken
알다	to know	bab.la		vb	knew|known; also: to realize, to ken
호수	lake	bab.la		noun	geogr.
지역	land	bab.la		noun	; also: tract, region, quarter, area
내려앉다	to land	bab.la		vb	landed|landed; also: to sag, to settle
언어	language	bab.la		noun	educ.
꽤 큰	large	bab.la		adj.	; also: sizable
거대한	large	bab.la		adj.	; also: mighty, immense, enormous, prodigious
넓은	large	bab.la		adj.	; also: ample, extensive, commodious, spacious
마지막의	last	bab.la		adv.	
마지막	last	bab.la		adj.	
지속하다	to last	bab.la		vb	lasted|lasted; also: to persist, to sustain, to maintain, to abide
계속하다	to last	bab.la		vb	lasted|lasted; also: to continue, to proceed
(~의 상태로) 지속되다	to last	bab.la		vb	lasted|lasted; also: to abide
이후에	later	bab.la		adv.	; also: subsequently
나중	later	bab.la		adv.	
웃다	to laugh	bab.la		vb	laughed|laughed; also: to chuckle, to smile
저축하다	to lay	bab.la		vb	laid|laid; also: to place
맡기다	to lay	bab.la		vb	laid|laid; also: to commit, to consign, to place
거짓말하다	to lie	bab.la		vb	lay; lied|lain; lied; also: to pretend
단서	lead	bab.la		noun	; also: clue, proviso, cue, clew
야기하다	to lead	bab.la		vb	led|led; also: to engender, to touch off, to yield, to spawn
이끌다	to lead	bab.la		vb	led|led
안내하다	to lead	bab.la		vb	led|led; also: to guide, to induct, to direct
배우다	to learn	bab.la		vb	learnt; learned|learnt; learned; also: to acquire
작은	little	bab.la		adj.	; also: cell, humble, diminutive, tiny
허락	leave	bab.la		noun	; also: permission, permit
출발하다	to leave	bab.la		vb	left|left; also: to depart, to start
떠나다	to leave	bab.la		vb	left|left; also: to depart, to quit
단서	lead	bab.la		noun	; also: clue, proviso, cue, clew
안내하다	to lead	bab.la		vb	led|led; also: to guide, to induct, to direct
야기하다	to lead	bab.la		vb	led|led; also: to engender, to touch off, to yield, to spawn
이끌다	to lead	bab.la		vb	led|led
허락	leave	bab.la		noun	; also: permission, permit
출발하다	to leave	bab.la		vb	left|left; also: to depart, to start
떠나다	to leave	bab.la		vb	left|left; also: to depart, to quit
다리	leg	bab.la		noun	anat.
짧은 기간	length	bab.la		noun	; also: distance
지속기간	length	bab.la		noun	; also: duration, term
길이	length	bab.la		noun	
거리	length	bab.la		noun	; also: row, distance
덜	less	bab.la		adv.	
작은	little	bab.la		adj.	; also: cell, humble, diminutive, tiny
하게하다	to let	bab.la		vb	let|let
빌리다	to let	bab.la		vb	let|let; also: to borrow, to rent, to lease
허락하다	to let	bab.la		vb	let|let; also: to allow, to admit, to permit
편지	letter	bab.la		noun	print
평평한	level	bab.la		adj.	; also: plain, even, flat, horizontal
평탄한	level	bab.la		adj.	; also: even
단계	level	bab.la		noun	; also: notch, echelon, degree, scale
수준	level	bab.la		noun	
정도	level	bab.la		noun	; also: scale, notch, degree, magnitude
거짓말	lie	bab.la		noun	; also: perjury
거짓말하다	to lie	bab.la		vb	lay; lied|lain; lied; also: to pretend
생명	life	bab.la		noun	
긁어 모으다	to lift	bab.la		vb	lifted|lifted; also: to scoop, to gather
높이다	to lift	bab.la		vb	lifted|lifted; also: to heave, to raise
올리다	to lift	bab.la		vb	lifted|lifted; also: to raise, to boost
민첩한	light	bab.la		adj.	; also: nimble, lissome, agile, brisk
가벼운	light	bab.la		adj.	; also: slight, ethereal
홀가분하다	to light	bab.la		vb	lighted; lit|lighted; lit; also: to free and easy
불을 붙이다	to light	bab.la		vb	lighted; lit|lighted; lit; also: to kindle, to ignite, to fire
같이	like	bab.la		prp.	
좋아하다	to like	bab.la		vb	liked|liked; also: to be fond of, to relish, to prefer
기욺	list	bab.la		noun	
경사	list	bab.la		noun	; also: slope, tilt, declivity, inclination
목록	list	bab.la		noun	; also: catalogue, repertoire, register
듣다	to listen	bab.la		vb	listened|listened; also: to hear
작은	little	bab.la		adj.	; also: cell, humble, diminutive, tiny
거주하다	to live	bab.la		vb	lived|lived; also: to occupy, to dwell, to reside in, to abide
살다	to live	bab.la		vb	lived|lived; also: to dwell, to abide, to colonize, to inhabit
긴	long	bab.la		adj.	
바라다	to long	bab.la		vb	longed|longed; also: to desire
열망하다	to long	bab.la		vb	longed|longed; also: to crave, to aspire, to hanker, to desire
용모	look	bab.la		noun	; also: semblance, appearance
보다	to look	bab.la		vb	looked|looked; also: to see, to look at, to watch, to behold
지다	to lose	bab.la		vb	lost|lost
소리가 큰	loud	bab.la		adj.	
사랑	love	bab.la		noun	; also: charity, Amor
사랑하다	to love	bab.la		vb	loved|loved
오목한	low	bab.la		adj.	; also: concave
낮은	low	bab.la		adj.	
만들어내다	to make	bab.la		vb	made|made; also: to create, to fabricate, to build
구성하다	to make	bab.la		vb	made|made; also: to construct, to constitute, to compose
만들다	to make	bab.la		vb	made|made; also: to arch, to hay, to forge, to enthrall
주된	main	bab.la		adj.	; also: principal, leading
주요한	main	bab.la		adj.	; also: major, capital, principal, prime
주요한	major	bab.la		adj.	; also: capital, principal, prime, paramount
만들어내다	to make	bab.la		vb	made|made; also: to create, to fabricate, to build
구성하다	to make	bab.la		vb	made|made; also: to construct, to constitute, to compose
만들다	to make	bab.la		vb	made|made; also: to arch, to hay, to forge, to enthrall
남자	man	bab.la		noun	; also: groom, fellow, male
많이	many	bab.la		prp.	
많이	many	bab.la		adv.	; also: much
지도	map	bab.la		noun	trav.
지도	map	bab.la		noun	; also: instruction, tuition, tutelage
삼월	March	bab.la		noun	
행군	march	bab.la		noun	mil.
행진	march	bab.la		noun	mil.
행진하다	to march	bab.la		vb	marched|marched
유명	mark	bab.la		noun	; also: celebrity
명성	mark	bab.la		noun	; also: reputation, repute, prestige, distinction
표시하다	to mark	bab.la		vb	marked|marked; also: to display, to represent
~에 필적하다	match	bab.la		adj.	
필적하다	to match	bab.la		vb	matched|matched; also: to emulate
어울리다	to match	bab.la		vb	matched|matched; also: to mingle, to beseem
물질의	material	bab.la		adj.	; also: physical, antibiotic
물질적인	material	bab.la		adj.	; also: materialistic
물질	material	bab.la		noun	; also: substance, matter
인물	material	bab.la		noun	
원료	material	bab.la		noun	; also: stuff
논점	matter	bab.la		noun	; also: issue, point
문제	matter	bab.la		noun	; also: issue
물질	matter	bab.la		noun	; also: substance, material
중요하다	to matter	bab.la		vb	mattered|mattered; also: to count, to weigh
오월	May	bab.la		noun	
아마도	maybe	bab.la		adv.	; also: perhaps, probably, potentially, possibly
나한테	to me	bab.la			
하찮은	mean	bab.la		adj.	; also: slight, humble, puny, piddling
천한	mean	bab.la		adj.	; also: plebeian, ornery, coarse, base
저속한	mean	bab.la		adj.	; also: raffish, ornery, obscene, vulgar
초라한	mean	bab.la		adj.	; also: mangy, dingy, seedy, shabby
못된	mean	bab.la		adj.	; also: sinister
비열한	mean	bab.la		adj.	; also: mangy, ignoble, base, abject
중간의	mean	bab.la		adj.	; also: medium, interim, intermediat
인색한	mean	bab.la		adj.	; also: niggard, miserly, stingy, scant
평균	mean	bab.la		noun	; also: average, median
의미하다	to mean	bab.la		vb	meant|meant; also: to imply, to comprise, to signify
척도	measure	bab.la		noun	; also: criterion, yardstick
수단	measure	bab.la		noun	; also: policy, carrot, means, instrument
재다	to measure	bab.la		vb	measured|measured
측정하다	to measure	bab.la		vb	measured|measured; also: to gauge, to determine, to markout
고기	meat	bab.la		noun	gastro.
집중되다	to meet	bab.la		vb	met|met; also: to gather
만족시키다	to meet	bab.la		vb	met|met; also: to humor, to assuage, to fulfill, to satisfy
마주치다	to meet	bab.la		vb	met|met; also: to encounter, to face
만나다	to meet	bab.la		vb	met|met; also: to encounter
가락	melody	bab.la		noun	mus.
곡조	melody	bab.la		noun	mus.
선율	melody	bab.la		noun	
남자	man	bab.la		noun	; also: groom, fellow, male
금속	metal	bab.la		noun	
형태	method	bab.la		noun	; also: mode, form, conformation
접근법	method	bab.la		noun	; also: approach, way
방법	method	bab.la		noun	; also: mode, policy, approach, instrument
가운데	middle	bab.la		adj.	; also: center
우유	milk	bab.la		noun	gastro.
단물을 빨아먹다	to milk	bab.la		vb	milked|milked
젖을 짜다	to milk	bab.la		vb	milked|milked
착취하다	to milk	bab.la		vb	milked|milked; also: to squeeze, to exploit
기억	mind	bab.la		noun	; also: recollection, reminiscence
지성	mind	bab.la		noun	; also: intellect
마음	mind	bab.la		noun	
성향	mind	bab.la		noun	; also: propensity, bent, nature, inclination
올바른 마음상태	mind	bab.la		noun	
자질구레한	minute	bab.la		adj.	
미세한	minute	bab.la		adj.	; also: imperceptible, impalpable, fine, slight
정밀한	minute	bab.la		adj.	; also: precise, narrow, rigorous
하찮은	minute	bab.la		adj.	; also: slight, humble, puny, piddling
세세한	minute	bab.la		adj.	; also: bright, tiny, thorough, graphic
(약속등을) 못 지키다	to miss	bab.la		vb	missed|missed
현대의	modern	bab.la		adj.	; also: contemporary
분자	molecule	bab.la		noun	chem.
미량	molecule	bab.la		noun	
순간	moment	bab.la		noun	; also: instant
연금	money	bab.la		noun	; also: pension
돈	money	bab.la		noun	; also: pelf, Cash
달	month	bab.la		noun	
달	moon	bab.la		noun	astron.
더	more	bab.la		adv.	
많이	many	bab.la		prp.	
많이	many	bab.la		adv.	; also: much
오전	morning	bab.la		noun	
제일	most	bab.la		adv.	
많이	many	bab.la		prp.	
많이	many	bab.la		adv.	; also: much
어머니	mother	bab.la		noun	
산	mountain	bab.la		noun	geogr.
입	mouth	bab.la		noun	anat.
움직임	move	bab.la		noun	; also: motion, movement
바꾸다	to move	bab.la		vb	moved|moved; also: to change, to shift, to alter, to transform
이동하다	to move	bab.la		vb	moved|moved; also: to migrate, to transfer, to pass, to relocate
나아가다	to move	bab.la		vb	moved|moved; also: to make one's way, to proceed, to advance, to progress
감동시키다	to move	bab.la		vb	moved|moved; also: to impress, to touch, to affect
이사하다	to move	bab.la		vb	moved|moved
움직이다	to move	bab.la		vb	moved|moved; also: to operate, to maneuver
악장	movement	bab.la		noun	mus.
운동	movement	bab.la		noun	; also: locomotion, drive, campaign, crusade
움직임	movement	bab.la		noun	; also: motion, move
이사하다	to move	bab.la		vb	moved|moved
움직이다	to move	bab.la		vb	moved|moved; also: to operate, to maneuver
바꾸다	to move	bab.la		vb	moved|moved; also: to change, to shift, to alter, to transform
이동하다	to move	bab.la		vb	moved|moved; also: to migrate, to transfer, to pass, to relocate
나아가다	to move	bab.la		vb	moved|moved; also: to make one's way, to proceed, to advance, to progress
감동시키다	to move	bab.la		vb	moved|moved; also: to impress, to touch, to affect
많이	much	bab.la		adv.	; also: many
음악	music	bab.la		noun	mus.
해야만한다	to must	bab.la		vb	must|must
이름	name	bab.la		noun	; also: appellation, cognomen
이름을 짓다	to name	bab.la		vb	named|named
임명하다	to name	bab.la		vb	named|named; also: to appoint, to install, to constitute, to nominate
자연스런	natural	bab.la		adj.	
타고난	natural	bab.la		adj.	; also: fundamental, inborn, ingrained, indigenous
인접한	near	bab.la		adj.	; also: immediate, adjoin, adjacent, adjoining
필수적인	necessary	bab.la		adj.	; also: essential, integral, vital, key
부족	need	bab.la		noun	; also: tribe, lack, defect, paucity
필요하다	to need	bab.la		vb	needed|needed
전혀	never	bab.la		adv.	
새로운	new	bab.la		adj.	; also: novel, fresh
다음	next	bab.la		adv.	; also: following
밤	night	bab.la		noun	
아니요	no	bab.la		part.	
아니요	no	bab.la		part.	
북쪽	north	bab.la		adj.	geogr.
코	nose	bab.la		noun	anat.
아니다	not	bab.la		part.	
유명함	note	bab.la		noun	; also: notice
주목	note	bab.la		noun	; also: remark, notice
명성	note	bab.la		noun	; also: reputation, repute, prestige, distinction
유명함	notice	bab.la		noun	; also: note
주목	notice	bab.la		noun	; also: remark, note
알아채다	to notice	bab.la		vb	noticed|noticed; also: to observe, to recognize
관찰하다	to notice	bab.la		vb	noticed|noticed; also: to observe, to perceive
명사 상당어구	noun	bab.la		noun	gram.
명사	noun	bab.la		noun	gram.
명사	noun	bab.la		noun	
이제	now	bab.la		adv.	
지금	now	bab.la		adv.	
수치	number	bab.la		noun	; also: shame, figure, amount
(개개의) 물품	object	bab.la		noun	; also: article, item
물체	object	bab.la		noun	
목적	object	bab.la		noun	; also: motive, destination, sake, purpose
실체	object	bab.la		noun	; also: substance, entity, thing
항의하다	to object	bab.la		vb	objected|objected; also: to remonstrate, to protest, to complain
반대하다	to object	bab.la		vb	objected|objected; also: to disagree, to oppose, to contradict, to gainsay
목격하다	to observe	bab.la		vb	observed|observed; also: to witness, to watch
준수하다	to observe	bab.la		vb	observed|observed; also: to conform, to follow
관찰하다	to observe	bab.la		vb	observed|observed; also: to perceive, to notice
축하하다	to observe	bab.la		vb	observed|observed; also: to congratulate, to celebrate, to rejoice, to commemorate
알아채다	to observe	bab.la		vb	observed|observed; also: to recognize, to notice
바다	ocean	bab.la		noun	; also: briny
사무실	office	bab.la		noun	
자주	often	bab.la		adv.	; also: frequently
석유	oil	bab.la		noun	min.
진부한	old	bab.la		adj.	; also: trivial, hackneyed, bathetic, banal
오래된	old	bab.la		adj.	; also: timeworn
일단~하면	once	bab.la		adv.	
일, 하나	one	bab.la		noun	
단지	only	bab.la		adv.	; also: merely
유일한	only	bab.la		adj.	; also: solitary, sole, unique, singular
열린	open	bab.la		adj.	
솔직한	open	bab.la		adj.	; also: frank, plain, ingenuous, forthright
열다	to open	bab.la		vb	opened|opened
(성질,의미등이) 정반대의	opposite	bab.la		adj.	
반대의	opposite	bab.la		adj.	; also: contrary, negative, converse, reverse
정반대	opposite	bab.la		noun	; also: contrary, antithesis
혹은	or	bab.la		conj.	
규칙	order	bab.la		noun	; also: rule
질서	order	bab.la		noun	; also: peace
명령	order	bab.la		noun	; also: imperative, decree, direction, mandate
조화	order	bab.la		noun	; also: symphony, balance, consonance, concord
배열하다	to order	bab.la		vb	ordered|ordered; also: to array, to dispose, to arrange
명령하다	to order	bab.la		vb	ordered|ordered; also: to command, to prescribe, to bid
밖에	out	bab.la		adj.	
외부의	outside	bab.la		adj.	; also: extrinsic, external, outer
이상	over	bab.la		prp.	
인정하다	to own	bab.la		vb	owned|owned; also: to admit, to acknowledge, to grant, to concede
산소	oxygen	bab.la		noun	
그림그리다	to paint	bab.la		vb	painted|painted; also: to picture
쌍	pair	bab.la		noun	
한 쌍	pair	bab.la		noun	; also: couple, brace
종이	paper	bab.la		noun	
(문장) 절 단락	paragraph	bab.la		noun	measure.
(신문․잡지) 짧은 기사	paragraph	bab.la		noun	
공원	park	bab.la		noun	geogr.
부분적인	part	bab.la		adj.	; also: partial, incomplete
부분	part	bab.la		noun	; also: fragment, segment, portion
구성요소	part	bab.la		noun	; also: element, component
몫	part	bab.la		noun	; also: portion, share
분리하다	to part	bab.la		vb	parted|parted; also: to spilt, to insulate, to dissociate, to detach
특정한	particular	bab.la		adj.	
독특한	particular	bab.la		adj.	; also: peculiar, distinct, characteristic, specific
유일한	particular	bab.la		adj.	; also: solitary, sole, unique, singular
특별한	particular	bab.la		adj.	; also: special, express, specialized, specific
한정된	particular	bab.la		adj.	; also: specific, finite, specified
특수한	particular	bab.la		adj.	
별개의	particular	bab.la		adj.	; also: discrete, distinct, separate
모임	party	bab.la		noun	; also: gathering, collection, assembly, meeting
이동하다	to pass	bab.la		vb	passed|passed; also: to migrate, to move, to transfer, to relocate
가로지르다	to pass	bab.la		vb	passed|passed; also: to intersect, to traverse, to cross
제정하다	to pass	bab.la		vb	passed|passed; also: to institute, to establish, to constitute, to enact
지나가다	to pass	bab.la		vb	passed|passed
도안	pattern	bab.la		noun	
무늬	pattern	bab.la		noun	
모범	pattern	bab.la		noun	; also: standard, paragon, paradigm, model
임금	pay	bab.la		noun	; also: wage, wages, salary
돈을내다	to pay	bab.la		vb	paid|paid
사람들	people	bab.la		pl	unverif.; also: folk
아마도	perhaps	bab.la		adv.	; also: probably, maybe, potentially, possibly
단계	period	bab.la		noun	; also: notch, echelon, degree, scale
기간	period	bab.la		noun	; also: term, span
시대	period	bab.la		noun	; also: era, epoch, time, age
시기	period	bab.la		noun	; also: era, jealousy, envy, phase
사람	person	bab.la		noun	; also: gargoyle
구	phrase	bab.la		noun	gram.
들다	to pick	bab.la		vb	picked|picked
그림	picture	bab.la		noun	art; also: painting, canvas
그림그리다	to picture	bab.la		vb	pictured|pictured; also: to paint
묘사하다	to picture	bab.la		vb	pictured|pictured; also: to depict, to describe, to represent, to portray
조각	piece	bab.la		noun	; also: rag, chip, fragment, slab
잇다	to piece	bab.la		vb	pieced|pieced
접합하다	to piece	bab.la		vb	pieced|pieced; also: to knit, to joint
위치	place	bab.la		noun	; also: location, situation, site
장소	place	bab.la		noun	; also: location, site, sanctuary, spot
~을 놓다	to place	bab.la		vb	placed|placed; also: to set, to situate
맡기다	to place	bab.la		vb	placed|placed; also: to commit, to consign, to lay
배치하다	to place	bab.la		vb	placed|placed] {vb} [mil.
저축하다	to place	bab.la		vb	placed|placed; also: to lay
분명한	plain	bab.la		adj.	; also: evident, manifest, decided, unequivocal
간소한	plain	bab.la		adj.	; also: austere, unadorned, undecorated
평범한	plain	bab.la		adj.	; also: mediocre, trivial, prosaic, pedestrian
꾸밈없는	plain	bab.la		adj.	; also: ingenuous, artless, unfeigned, naive
솔직한	plain	bab.la		adj.	; also: frank, ingenuous, forthright, outspoken
알기 쉬운	plain	bab.la		adj.	; also: perspicuous, intelligible, comprehensible, translucent
평평한	plain	bab.la		adj.	; also: even, level, flat, horizontal
평이한	plain	bab.la		adj.	
흉한	plain	bab.la		adj.	; also: unlovely, unsightly, unattractive
평원	plain	bab.la		noun	
계획	plan	bab.la		noun	trav.
계획	plan	bab.la		noun	; also: blueprint, proposal, maneuver, project
계획하다	to plan	bab.la		vb	planned|planned] {vb} [trav.
계획하다	to plan	bab.la		vb	planned|planned; also: to meditate, to design, to scheme, to intend
화초	plant	bab.la		noun	bot.
화초	plant	bab.la		noun	bot.
연극	play	bab.la		noun	art
놀다	to play	bab.la		vb	played|played; also: to go out, to enjoy oneself
제발	please	bab.la		adv.	
만족시키다	to please	bab.la		vb	pleased|pleased; also: to humor, to assuage, to fulfill, to satisfy
즐겁게 하다	to please	bab.la		vb	pleased|pleased; also: to entertain, to divert, to amuse
기쁘게 하다	to please	bab.la		vb	pleased|pleased; also: to rejoice, to delight
복수	plural	bab.la		noun	gram.
복수형	plural	bab.la		noun	
시	poem	bab.la		noun	lit.; also: poetry
논점	point	bab.la		noun	; also: issue, matter
요점	point	bab.la		noun	; also: pith, hinge
암시하다	to point	bab.la		vb	pointed|pointed; also: to imply, to suggest, to implicate, to connote
가리키다	to point	bab.la		vb	pointed|pointed; also: to indicate, to designate, to refer, to point out
극	pole	bab.la		noun	unverif.; magnet
가난한	poor	bab.la		adj.	soc.
자리	position	bab.la		noun	
계급	position	bab.la		noun	; also: rank, standing
상황	position	bab.la		noun	; also: circumstance, aspect, situation, condition
태도	position	bab.la		noun	; also: mode, attitude, bearing, mien
독	position	bab.la		noun	; also: poison, venom
잠재적인	possible	bab.la		adj.	; also: potential, prospective
실행할 수 있는	possible	bab.la		adj.	; also: feasible, viable
실행 가능한	possible	bab.la		adj.	; also: practicable, feasible, doable, executable
있을 수 있는	possible	bab.la		adj.	
마구 치다	to pound	bab.la		vb	pounded|pounded; also: to scotch, to beat, to thrash
쿵쿵치다	to pound	bab.la		vb	pounded|pounded
힘	power	bab.la		noun	; also: momentum, force, strength
영향력	power	bab.la		noun	; also: consequence, leverage, clout, influence
연습	practice	bab.la		noun	; also: drill, praxis
활용하다	to practice	bab.la		vb	practiced|practiced; also: to use
예행연습하다	to practice	bab.la		vb	practiced|practiced; also: to recite
연습하다	to practice	bab.la		vb	practiced|practiced
준비하다	to prepare	bab.la		vb	prepared|prepared; also: to arrange
상당히	pretty	bab.la		adj.	
예쁜	pretty	bab.la		adj.	
아마도	probably	bab.la		adv.	; also: perhaps, maybe, potentially, possibly
경과	process	bab.la		noun	
과정	process	bab.la		noun	; also: proceeding, course
공정	process	bab.la		noun	; also: candor, rectitude, equity
생산하다	to produce	bab.la		vb	produced|produced; also: to yield, to provide
분비하다	to produce	bab.la		vb	produced|produced; also: to excrete, to secrete, to release
생산하다	to produce	bab.la		vb	produced|produced] {vb} [ind.
산출하다	to produce	bab.la		vb	produced|produced; also: to yield, to bear, to generate, to procreate
생기게 하다	to produce	bab.la		vb	produced|produced; also: to bear, to procreate
만들다	to produce	bab.la		vb	produced|produced; also: to make, to arch, to hay, to forge
야기하다	to produce	bab.la		vb	produced|produced; also: to engender, to touch off, to yield, to spawn
발생시키다	to produce	bab.la		vb	produced|produced; also: to contract, to generate
생산품	product	bab.la		noun	ind.
상품	product	bab.la		noun	; also: goods, merchandise, commodity
결과	product	bab.la		noun	; also: outcome, consequence, sequence, ramification
소유	property	bab.la		noun	law
자산	property	bab.la		noun	; also: asset, estate, havings
재산	property	bab.la		noun	; also: estate
특성	property	bab.la		noun	; also: characteristic, peculiarity, attribute, diagnosis
생산하다	to provide	bab.la		vb	provided|provided; also: to yield, to produce
공급하다	to provide	bab.la		vb	provided|provided; also: to nurture, to purvey, to supply, to furnish
제공하다	to provide	bab.la		vb	provided|provided; also: to offer, to cater, to present, to supply
주다	to provide	bab.la		vb	provided|provided; also: to give, to feed, to grant, to accord
장비를 갖추다	to provide	bab.la		vb	provided|provided; also: to rig, to equip, to furnish
영향력	pull	bab.la		noun	coll.; also: consequence, leverage, clout, power
권력	pull	bab.la		noun	coll.; also: authority, puissance, clout, strong effect
당기다	to pull	bab.la		vb	pulled|pulled; also: to pluck
운동	push	bab.la		noun	; also: locomotion, drive, movement, campaign
놓다	to put	bab.la		vb	put|put; also: to posit, to set
질문	question	bab.la		noun	; also: inquiry
급속히	quickly	bab.la		adv.	; also: rapidly
빨리	quickly	bab.la		adv.	; also: rapidly
민첩한	quick	bab.la		adj.	; also: nimble, lissome, agile, brisk
빠른	quick	bab.la		adj.	; also: fast, frequent, rapid, swift
조용한	quiet	bab.la		adj.	; also: quiescent, placid, equable, sedate
극히	quite	bab.la		adv.	
그만두다	to quit	bab.la		vb	quitted; quit|quitted; quit; also: to resign, to forsake, to abandon, to refrain
떠나다	to quit	bab.la		vb	quitted; quit|quitted; quit; also: to leave, to depart
사직하다	to quit	bab.la		vb	quitted; quit|quitted; quit; also: to resign
비	rain	bab.la		noun	
비오다	to rain	bab.la		vb	rained|rained
높이다	to raise	bab.la		vb	raised|raised; also: to heave, to lift
들어올리다	to raise	bab.la		vb	raised|raised; also: to uphold, to elevate, to upraise
기르다	to raise	bab.la		vb	raised|raised; also: to nourish, to nurture, to breed, to cultivate
올리다	to raise	bab.la		vb	raised|raised; also: to lift, to boost
양육하다	to raise	bab.la		vb	raised|raised; also: to feed, to nurture, to rear
연속 공연	run	bab.la		noun	theat.
(어떤 거리까지)걸쳐있다	to run	bab.la		vb	ran|run; also: to go
작동하다	to run	bab.la		vb	ran|run; also: to operate, to work
흐르다	to run	bab.la		vb	ran|run; also: to flow, to stream
달리다	to run	bab.la		vb	ran|run] {vb} [sports
차라리	rather	bab.la		prp.	
다소	rather	bab.la		adv.	
약간	rather	bab.la		adv.	; also: slightly, somewhat
구역	reach	bab.la		noun	; also: tract, bound
범위	reach	bab.la		noun	; also: horizon, compass, region, range
도달하다	to reach	bab.la		vb	reached|reached; also: to attain
읽다	to read	bab.la		vb	read|read] {vb} [lit.
준비된	ready	bab.la		adj.	
실제로	really	bab.la		adv.	; also: actually, literally
정말	really	bab.la		adv.	; also: indeed
정말?	really?	bab.la		interj.	
실제의	real	bab.la		adj.	; also: virtual, actual, veritable, factual
실제적인	real	bab.la		adj.	; also: hardheaded, concrete
진짜의	real	bab.la		adj.	; also: genuine, authentic, accurate, authentical
이유	reason	bab.la		noun	; also: sake, grounds
받다	to receive	bab.la		vb	received|received; also: to bunt
얻다	to receive	bab.la		vb	received|received; also: to get, to retain, to acquire, to obtain
기록	record	bab.la		noun	; also: register, document, evidence
빨강	red	bab.la		adj.	cloth.
영토	region	bab.la		noun	; also: territory, domain, area
지역	region	bab.la		noun	; also: tract, quarter, area, terrain
범위	region	bab.la		noun	; also: horizon, compass, range, ken
지방	region	bab.la		noun	; also: council, province, clime
배후지	region	bab.la		noun	; also: hinterland
머무르다	to remain	bab.la		vb	remained|remained; also: to dwell, to stay, to reside
남다	to remain	bab.la		vb	remained|remained; also: to linger, to stay
회상하다	to remember	bab.la		vb	remembered|remembered; also: to revive, to recur, to recall, to recollect
기억하다	to remember	bab.la		vb	remembered|remembered; also: to recall, to recollect
반영하다	to repeat	bab.la		vb	repeated|repeated; also: to reflect, to reflex, to echo, to mirror
반복하다	to repeat	bab.la		vb	repeated|repeated; also: to reiterate, to echo
보고	report	bab.la		noun	
기사	report	bab.la		noun	; also: article, cavalier
보고하다	to report	bab.la		vb	reported|reported
표현하다	to represent	bab.la		vb	represented|represented; also: to express
설명하다	to represent	bab.la		vb	represented|represented; also: to explain, to demonstrate, to illustrate, to account
표시하다	to represent	bab.la		vb	represented|represented; also: to display, to mark
표명하다	to represent	bab.la		vb	represented|represented; also: to signify, to express, to disclose
묘사하다	to represent	bab.la		vb	represented|represented; also: to depict, to describe, to portray, to illustrate
~을 표현하다	to represent	bab.la		vb	represented|represented; also: to render
대표하다	to represent	bab.la		vb	represented|represented; also: to typify, to stand for, to embody, to delegate
분노하다	to resent	bab.la		vb	resented|resented
원망하다	to resent	bab.la		vb	resented|resented
(짧은) 휴식	rest	bab.la		noun	; also: break, pause
휴식	rest	bab.la		noun	; also: repose
쉬다	to rest	bab.la		vb	rested|rested
결과	result	bab.la		noun	; also: outcome, consequence, sequence, ramification
되돌아가다	to return	bab.la		vb	returned|returned; also: to recur, to revert
반납하다	to return	bab.la		vb	returned|returned
돌아가다	to return	bab.la		vb	returned|returned
부유한	rich	bab.la		adj.	; also: opulent, affluent
비옥한	rich	bab.la		adj.	; also: fertile, bountiful, productive
풍부한	rich	bab.la		adj.	; also: plentiful, abundant, ample, generous
부자인	rich	bab.la		noun	econ.
타다	to ride	bab.la		vb	rode|ridden; also: to get in, to burn
옳은	right	bab.la		adj.	
적절한	right	bab.la		adj.	; also: adequate, relevant, politic, pertinent
권리	right	bab.la		noun	; also: title
특권	right	bab.la		noun	; also: privilege, prerogative
높이 솟다	to rise	bab.la		vb	rose|risen; also: to soar, to tower
떠오르다	to rise	bab.la		vb	rose|risen; also: to occur
